"Material.group","Plant","Sales.Office","Billing.Qty.Base.UoM","Lower_Predicted_Value","Higher_Predicted_Value","Date"
"FG0002",5144,"1100",2,86459.3318387419,87323.9251571293,2018-03-09
"FG0002",5144,"1100",3,190094.272263378,191995.214986012,2018-03-10
"FG0002",5144,"1100",3,189764.51130639,191662.156419454,2018-03-12
"FG0002",5144,"1100",4,293564.332209542,296499.975531638,2018-03-12
"FG0002",5144,"1100",5,397034.392155677,401004.736077234,2018-03-14
"FG0002",5144,"1100",6,500669.332580328,505676.025906131,2018-03-15
"FG0001",5144,"1100",4.475,322723.911469996,325951.150584696,2018-03-15
"FG0001",5144,"1100",0.775,-61665.1868286431,-62281.8386969295,2018-03-17
"FG0002",5144,"1100",5,394561.184978157,398506.796827939,2018-03-29
"FG0002",5144,"1100",6,498361.00588131,503344.615940123,2018-03-29
"FG0002",5144,"1100",2,82996.8417902291,83826.8102081314,2018-03-30
"FG0002",5144,"1100",4,290596.483596519,293502.448432484,2018-03-30
"FG0002",5144,"1100",3,186796.662693366,188664.6293203,2018-03-30
"FG0002",5144,"1100",2,82831.9613117427,83660.2809248601,2018-03-31
"FG0002",5144,"1100",1,-20967.8595914096,-21177.5381873237,2018-03-31
"FG0001",5144,"1100",3,166981.08798185,168650.898861668,2018-03-31
"FG0002",5144,"1100",4,290431.603118032,293335.919149213,2018-03-31
"FG0002",5144,"1100",2,85253.9214459062,86106.4606603652,2018-04-03
"FG0002",5144,"1100",5,396653.384155333,400619.917996886,2018-04-03
"FG0002",5144,"1100",2,85089.0409674048,85939.9313770789,2018-04-04
"FG0002",5144,"1100",6,500123.444101483,505124.678542497,2018-04-05
"FG0014",5149,"2000",2,64436.1104142368,65080.4715183791,2018-01-09
"FG0002",5149,"2000",1,-38989.7414293885,-39379.6388436824,2018-01-10
"FG0002",5149,"2000",2,64810.0794737637,65458.1802685013,2018-01-10
"FG0001",5149,"2000",0.875,-72769.5766247958,-73497.2723910437,2018-01-17
"FG0001",5149,"2000",15.125,1406377.871245,1420441.64995745,2018-01-17
"FG0023",5149,"2000",1.075,-32917.6841407716,-33246.8609821793,2018-01-17
"FG0023",5149,"2000",19.925,1923708.9398835,1942946.02928234,2018-01-17
"FG0023",5149,"2000",6,478296.433807224,483079.398145296,2018-01-17
"FG0001",5149,"2000",5,354580.28220816,358126.085030241,2018-01-22
"FG0001",5149,"2000",5,353261.238380149,356793.85076395,2018-01-30
"FG0003",5149,"2000",6,471757.287391424,476474.860265338,2018-01-31
"FG0023",5149,"2000",2,60788.8234956414,61396.7117305978,2018-01-31
"FG0023",5149,"2000",1,-43010.9974075109,-43441.107381586,2018-01-31
"FG0001",5149,"2000",5,355188.557078823,358740.442649612,2018-02-05
"FG0001",5149,"2000",1,-60010.7265337557,-60610.8337990932,2018-02-05
"FG0014",5149,"2000",5,373640.87985982,377377.288658418,2018-02-09
"FG0003",5149,"2000",2,55187.7129074931,55739.590036568,2018-02-26
"FG0003",5149,"2000",1,-48612.1079956591,-49098.2290756157,2018-02-26
"FG0023",5149,"2000",1,-44381.2882788628,-44825.1011616515,2018-02-26
"FG0001",5149,"2000",5,351561.186551809,355076.798417327,2018-02-27
"FG0001",5149,"2000",1,-63638.0970607698,-64274.4780313775,2018-02-27
"FG0001",5149,"2000",2,40161.7238423824,40563.3410808063,2018-02-27
"FG0023",5149,"2000",16,1512286.2643113,1527409.12695441,2018-02-28
"FG0003",5149,"2000",2,54857.9519504905,55406.5314699954,2018-02-28
"FG0023",5149,"2000",1,-45421.8181931973,-45876.0363751292,2018-03-19
"FG0014",5149,"2000",10,887477.442498684,896352.216923671,2018-03-27
"FG0023",5149,"2000",5,368458.421591371,372143.005807285,2018-03-27
"FG0014",5149,"2000",7,575583.338353753,581339.171737291,2018-03-30
"FG0003",5149,"2000",2,54095.9359498173,54636.8953093155,2018-04-06
"FG0002",5150,"2000",2,66061.45545353,66722.0700080653,2018-01-01
"FG0002",5150,"2000",3,169861.276356667,171559.889120234,2018-01-01
"FG0023",5150,"2000",2,65502.6895239055,66157.7164191446,2018-01-01
"FG0023",5150,"2000",3.25,195087.585174337,197038.46102608,2018-01-02
"FG0023",5150,"2000",2,64678.2871313989,65325.0700027129,2018-01-06
"FG0014",5150,"2000",10,895096.770748138,904047.73845562,2018-01-06
"FG0002",5150,"2000",3,168542.232528657,170227.654853943,2018-01-09
"FG0014",5150,"2000",2,64203.5620874912,64845.5977083661,2018-01-09
"FG0001",5150,"2000",2,44926.836913988,45376.1052831279,2018-01-10
"FG0002",5150,"2000",1.5,12677.620695442,12804.3969023964,2018-01-10
"FG0002",5150,"2000",1.5,12677.620695442,12804.3969023964,2018-01-10
"FG0001",5150,"2000",3,148726.657817125,150213.924395297,2018-01-10
"FG0014",5150,"2000",7,583037.786124706,588868.163985953,2018-01-10
"FG0002",5150,"2000",2,64577.5311470181,65223.3064584883,2018-01-10
"FG0014",5150,"2000",2,64038.6816089898,64679.0684250797,2018-01-10
"FG0002",5150,"2000",3,168377.352050155,170061.125570657,2018-01-10
"FG0002",5150,"2000",5,375976.993856445,379736.763795009,2018-01-10
"FG0014",5150,"2000",5,375438.144318417,379192.525761601,2018-01-10
"FG0014",5150,"2000",1,-39761.1392941624,-40158.750687104,2018-01-10
"FG0002",5150,"2000",5,375976.993856445,379736.763795009,2018-01-10
"FG0002",5150,"2000",4,272177.172953308,274898.944682841,2018-01-10
"FG0002",5150,"2000",1,-39222.2897561342,-39614.5126536955,2018-01-10
"FG0001",5150,"2000",1,-58872.9839891642,-59461.7138290559,2018-01-10
"FG0001",5150,"2000",5,356326.299623415,359889.562619649,2018-01-10
"FG0023",5150,"2000",2,63853.8847389072,64492.4235862963,2018-01-11
"FG0023",5150,"2000",1,-40110.8166427463,-40511.9248091738,2018-01-12
"FG0023",5150,"2000",2.5,115424.034233481,116578.274575815,2018-01-13
"FG0023",5150,"2000",3,167323.944685042,168997.184131892,2018-01-13
"FG0023",5150,"2000",5,374593.825534329,378339.763789672,2018-01-15
"FG0023",5150,"2000",3,166994.183728039,168664.12556532,2018-01-15
"FG0023",5150,"2000",0.5,-92505.3685298115,-93430.4222151096,2018-01-15
"FG0023",5150,"2000",5,374264.064577326,378006.705223099,2018-01-17
"FG0023",5150,"2000",1.5,10634.9304593205,10741.2797639137,2018-01-19
"FG0023",5150,"2000",1.5,10470.0499808192,10574.7504806274,2018-01-20
"FG0023",5150,"2000",1,-41429.8604707569,-41844.1590754645,2018-01-20
"FG0023",5150,"2000",2.5,113940.109926969,115079.511026238,2018-01-22
"FG0023",5150,"2000",1,-42089.3823847622,-42510.2762086098,2018-01-24
"FG0023",5150,"2000",2.5,113610.348969966,114746.452459666,2018-01-24
"FG0023",5150,"2000",1,-42089.3823847622,-42510.2762086098,2018-01-24
"FG0023",5150,"2000",6,476744.841652468,481512.290068993,2018-01-25
"FG0023",5150,"2000",2,61215.7970828861,61827.955053715,2018-01-27
"FG0023",5150,"2000",2,60886.0361258835,61494.8964871423,2018-01-29
"FG0023",5150,"2000",3,164685.857029021,166332.715599311,2018-01-29
"FG0023",5150,"2000",5,372120.618356809,375841.824540377,2018-01-30
"FG0001",5150,"2000",5,353028.690053403,356558.976953937,2018-01-30
"FG0023",5150,"2000",2,60721.1556473821,61328.367203856,2018-01-30
"FG0014",5150,"2000",5,371975.654269919,375695.410812618,2018-01-31
"FG0023",5150,"2000",9,787155.021490902,795026.571705811,2018-01-31
"FG0014",5150,"2000",10,890974.758785635,899884.506373492,2018-01-31
"FG0014",5150,"2000",5,371975.654269919,375695.410812618,2018-01-31
"FG0023",5150,"2000",2,60556.2751688957,61161.8379205847,2018-01-31
"FG0002",5150,"2000",5,375266.224899113,379018.887148104,2018-02-01
"FG0002",5150,"2000",5,375266.224899113,379018.887148104,2018-02-01
"FG0002",5150,"2000",5,375266.224899113,379018.887148104,2018-02-01
"FG0002",5150,"2000",1,-39933.0587134659,-40332.3893006006,2018-02-01
"FG0002",5150,"2000",5,375101.344420612,378852.357864818,2018-02-02
"FG0023",5150,"2000",2,63143.1157815605,63774.5469393761,2018-02-02
"FG0002",5150,"2000",2,63537.0012326837,64172.3712450105,2018-02-03
"FG0014",5150,"2000",3,166797.972597793,168465.952323771,2018-02-03
"FG0002",5150,"2000",1,-40262.8196704686,-40665.4478671733,2018-02-03
"FG0023",5150,"2000",1.5,10748.5638944805,10856.0495334253,2018-02-05
"FG0023",5150,"2000",3,166283.414770693,167946.2489184,2018-02-06
"FG0023",5150,"2000",4,269918.355195343,272617.538747297,2018-02-07
"FG0014",5150,"2000",10,892737.197005793,901664.568975851,2018-02-07
"FG0001",5150,"2000",3,146861.725510284,148330.342765387,2018-02-08
"FG0001",5150,"2000",1.75,16122.6665103734,16283.8931754771,2018-02-14
"FG0023",5150,"2000",10,891563.117264703,900478.74843735,2018-02-14
"FG0014",5150,"2000",2,61184.4664311558,61796.3110954674,2018-02-14
"FG0002",5150,"2000",0.95,-47266.4959791154,-47739.1609389065,2018-02-14
"FG0002",5150,"2000",0.05,-140686.334791943,-142093.198139863,2018-02-14
"FG0023",5150,"2000",3,164634.609985694,166280.956085551,2018-02-16
"FG0014",5150,"2000",10,891088.392220795,899999.276143003,2018-02-17
"FG0002",5150,"2000",5,372298.376286104,376021.360048965,2018-02-19
"FG0014",5150,"2000",10,890758.631263793,899666.21757643,2018-02-19
"FG0001",5150,"2000",3,144883.159768283,146331.991365966,2018-02-20
"FG0002",5150,"2000",5,371968.615329102,375688.301482393,2018-02-21
"FG0014",5150,"2000",5,371429.765791073,375144.063448984,2018-02-21
"FG0001",5150,"2000",1.25,-36931.407290712,-37300.7213636191,2018-02-21
"FG0002",5150,"2000",2,60569.1526196748,61174.8441458716,2018-02-21
"FG0023",5150,"2000",2,60010.3866900504,60610.4905569509,2018-02-21
"FG0002",5150,"2000",1,-43560.4292404801,-43996.0335328849,2018-02-23
"FG0003",5150,"2000",9,781883.671859756,789702.508578354,2018-02-24
"FG0023",5150,"2000",2,59515.7452545464,60110.9027070919,2018-02-24
"FG0002",5150,"2000",5,371473.973893598,375188.713632534,2018-02-24
"FG0002",5150,"2000",0.675,-77954.8929480016,-78734.4418774816,2018-02-27
"FG0002",5150,"2000",0.325,-114284.830264106,-115427.678566747,2018-02-27
"FG0001",5150,"2000",5,351328.638225064,354841.924607314,2018-02-27
"FG0002",5150,"2000",2,59579.8697486669,60175.6684461535,2018-02-27
"FG0003",5150,"2000",1,-49174.4172794074,-49666.1614522015,2018-02-28
"FG0002",5150,"2000",5,370814.451979592,374522.596499388,2018-02-28
"FG0002",5150,"2000",3,163214.810173303,164846.958275036,2018-02-28
"FG0014",5150,"2000",2,58876.1397321373,59464.9011294587,2018-02-28
"FG0002",5150,"2000",3,163214.810173303,164846.958275036,2018-02-28
"FG0003",5150,"2000",1,-46917.3376237303,-47386.5109999676,2018-03-01
"FG0003",5150,"2000",2,56552.7223224193,57118.2495456435,2018-03-03
"FG0003",5150,"2000",1,-47741.7400162369,-48219.1574163993,2018-03-06
"FG0002",5150,"2000",5,371752.487807259,375470.012685332,2018-03-09
"FG0002",5150,"2000",2,60353.0250978321,60956.5553488104,2018-03-09
"FG0002",5150,"2000",5,371752.487807259,375470.012685332,2018-03-09
"FG0003",5150,"2000",1.5,3168.88756434619,3200.57643998966,2018-03-12
"FG0003",5150,"2000",10,885137.604284063,893988.980326904,2018-03-14
"FG0014",5150,"2000",10,889223.459913954,898115.694513094,2018-03-15
"FG0014",5150,"2000",3,162624.713591948,164250.960727868,2018-03-15
"FG0002",5150,"2000",2,59363.7422268391,59957.3796491075,2018-03-15
"FG0002",5150,"2000",1,-45095.6005903184,-45546.5565962216,2018-03-19
"FG0014",5150,"2000",10,888563.937999949,897449.577379948,2018-03-19
"FG0002",5150,"2000",2,58539.3398343325,59124.7332326758,2018-03-20
"FG0001",5150,"2000",5,349958.347353727,353457.930827264,2018-03-22
"FG0002",5150,"2000",5,369444.161108255,373138.602719338,2018-03-23
"FG0003",5150,"2000",2,53255.1127524078,53787.6638799319,2018-03-23
"FG0014",5150,"2000",6,472540.251994878,477265.654514827,2018-03-24
"FG0014",5150,"2000",1,-46458.8525208533,-46923.4410460618,2018-03-24
"FG0023",5150,"2000",21,2029187.88819343,2049479.76707536,2018-03-26
"FG0023",5150,"2000",2,56826.4105551988,57394.6746607508,2018-03-27
"FG0023",5150,"2000",1,-47138.2908264548,-47609.6737347193,2018-03-28
"FG0023",5150,"2000",0.5,-99203.0817565173,-100195.112574082,2018-03-29
"FG0001",5150,"2000",5,348804.184004217,352292.22584426,2018-03-29
"FG0023",5150,"2000",0.5,-99203.0817565173,-100195.112574082,2018-03-29
"FG0023",5150,"2000",1,-47632.9322619438,-48109.2615845633,2018-03-31
"FG0002",5150,"2000",3,160525.47547397,162130.73022871,2018-03-31
"FG0023",5150,"2000",1,-47632.9322619438,-48109.2615845633,2018-03-31
"FG0023",5150,"2000",3,162553.550157011,164179.085658581,2018-04-02
"FG0023",5150,"2000",1,-45046.091649279,-45496.5525657718,2018-04-02
"FG0023",5150,"2000",1,-45210.9721277803,-45663.0818490581,2018-04-03
"FG0023",5150,"2000",2,58423.9682968706,59008.2079798393,2018-04-04
"FG0023",5150,"2000",1,-45375.8526062816,-45829.6111323445,2018-04-04
"FG0023",5150,"2000",2,58094.2073398679,58675.1494132666,2018-04-06
"FG0001",5150,"2000",2.05,44027.3896031231,44467.6634991543,2018-04-07
"FG0001",5150,"2000",0.95,-70152.4133903384,-70853.9375242418,2018-04-07
"FG0023",5151,"2000",2,64445.7388046384,65090.1961926848,2018-01-06
"FG0001",5151,"2000",1,-58940.6518374234,-59530.0583557977,2018-01-09
"FG0023",5151,"2000",0.7,-71318.4307619482,-72031.6150695677,2018-01-11
"FG0023",5151,"2000",2.3,94761.2826830894,95708.8955099203,2018-01-11
"FG0023",5151,"2000",1.5,11391.6650035679,11505.5816536036,2018-01-13
"FG0014",5151,"2000",2,62981.7308897376,63611.548198635,2018-01-15
"FG0014",5151,"2000",3,166451.790835872,168116.308744231,2018-01-17
"FG0023",5151,"2000",1.5,10567.2626110613,10672.9352371719,2018-01-18
"FG0023",5151,"2000",3,165607.472051769,167263.546772287,2018-01-22
"FG0001",5151,"2000",1,-61578.7394934297,-62194.526888364,2018-01-25
"FG0023",5151,"2000",3.875,255607.912949517,258163.992079013,2018-01-27
"FG0001",5151,"2000",0.3,-134898.13603963,-136247.117400026,2018-01-29
"FG0023",5151,"2000",1.5,8753.57734754682,8841.11312102228,2018-01-29
"FG0023",5151,"2000",0.125,-133971.176394269,-135310.888158212,2018-01-29
"FG0023",5151,"2000",2,63075.4479333013,63706.2024126343,2018-02-01
"FG0023",5151,"2000",0.5,-92954.0443784148,-93883.5848221989,2018-02-03
"FG0023",5151,"2000",0.5,-93283.8053354174,-94216.6433887716,2018-02-05
"FG0023",5151,"2000",3,166050.866443932,167711.375108371,2018-02-06
"FG0001",5151,"2000",0.7,-92110.4108937085,-93031.5150026456,2018-02-08
"FG0023",5151,"2000",2,61921.2845837921,62540.49742963,2018-02-08
"FG0001",5151,"2000",0.6,-102820.15394102,-103848.355480431,2018-02-10
"FG0023",5151,"2000",2,60932.0017127991,61541.3217299271,2018-02-14
"FG0001",5151,"2000",1.4,-20934.4605679959,-21143.8051736759,2018-02-17
"FG0023",5151,"2000",3,162423.495916918,164047.730876087,2018-02-28
"FG0003",5151,"2000",2,55660.6520816535,56217.25860247,2018-03-07
"FG0003",5151,"2000",3,158965.831549287,160555.48986478,2018-03-10
"FG0003",5151,"2000",3,157317.026764289,158890.197031931,2018-03-20
"FG0003",5151,"2000",2,52527.9229901433,53053.2022200447,2018-03-26
"FG0003",5151,"2000",1,-51766.5393485129,-52284.204741998,2018-03-29
"FG0023",5151,"2000",3,161496.599437743,163111.565432121,2018-04-07
"FG0002",5154,"4200",2,72808.8627692759,73536.9513969687,2018-01-01
"FG0014",5154,"4200",2,72270.0132312477,72992.7133635601,2018-01-01
"FG0001",5154,"4200",0.5,-102706.443296969,-103733.507729939,2018-01-02
"FG0002",5154,"4200",1,-31155.8386123776,-31467.3969985014,2018-01-02
"FG0023",5154,"4200",1,-31879.4850205034,-32198.2798707084,2018-01-03
"FG0002",5154,"4200",0.5,-83220.6295424402,-84052.8358378646,2018-01-03
"FG0002",5154,"4200",4,280078.743618563,282879.531054748,2018-01-03
"FG0002",5154,"4200",1.5,20414.3108821958,20618.4539910178,2018-01-04
"FG0002",5154,"4200",0.5,-83385.5100209415,-84219.3651211509,2018-01-04
"FG0014",5154,"4200",0.5,-83924.3595589697,-84763.6031545594,2018-01-04
"FG0003",5154,"4200",1,-36275.185215801,-36637.937067959,2018-01-04
"FG0014",5154,"4200",0.075,-128204.163921311,-129486.205560525,2018-01-05
"FG0014",5154,"4200",1.675,37875.5495237261,38254.3050189634,2018-01-05
"FG0023",5154,"4200",1,-32374.1264560074,-32697.8677205674,2018-01-06
"FG0023",5154,"4200",3,175225.515350282,176977.770503785,2018-01-06
"FG0023",5154,"4200",2,71425.6944471449,72139.9513916163,2018-01-06
"FG0023",5154,"4200",1,-32703.88741301,-33030.9262871401,2018-01-08
"FG0001",5154,"4200",2,51839.1247082353,52357.5159553176,2018-01-09
"FG0023",5154,"4200",0.425,-92553.6649108082,-93479.2015599163,2018-01-09
"FG0023",5154,"4200",0.575,-76983.6917753369,-77753.5286930902,2018-01-09
"FG0002",5154,"4200",2,71324.938462764,72038.1878473917,2018-01-10
"FG0023",5154,"4200",1,-33033.6483700126,-33363.9848537128,2018-01-10
"FG0001",5154,"4200",1.5,-390.546700328588,-394.452167331874,2018-01-11
"FG0023",5154,"4200",1.5,18701.3816030771,18888.3954191078,2018-01-11
"FG0002",5154,"4200",1,-32804.6433973759,-33132.6898313497,2018-01-12
"FG0023",5154,"4200",0.75,-59478.2450312823,-60073.0274815951,2018-01-13
"FG0023",5154,"4200",0.75,-59478.2450312823,-60073.0274815951,2018-01-13
"FG0001",5154,"4200",0.5,-104520.128560469,-105565.329846073,2018-01-13
"FG0023",5154,"4200",2.5,122171.441549227,123393.155964719,2018-01-13
"FG0023",5154,"4200",3,173741.591043785,175479.006954223,2018-01-15
"FG0002",5154,"4200",0.5,-85364.0757629424,-86217.7165205719,2018-01-16
"FG0002",5154,"4200",0.5,-85364.0757629424,-86217.7165205719,2018-01-16
"FG0003",5154,"4200",1.1,-27873.7688674778,-28152.5065561526,2018-01-16
"FG0023",5154,"4200",2.5,121511.919635221,122727.038831574,2018-01-17
"FG0023",5154,"4200",1,-34187.811719507,-34529.689836702,2018-01-17
"FG0002",5154,"4200",1.5,18270.8646616936,18453.5733083105,2018-01-17
"FG0023",5154,"4200",1.2,-13427.8475388736,-13562.1260142623,2018-01-17
"FG0023",5154,"4200",0.8,-54947.7759001255,-55497.2536591268,2018-01-17
"FG0023",5154,"4200",0.5,-86087.7221710682,-86948.5993927789,2018-01-17
"FG0001",5154,"4200",0.5,-105344.530952975,-106397.976262505,2018-01-18
"FG0003",5154,"4200",5,376450.891219273,380215.400131466,2018-01-19
"FG0003",5154,"4200",5,376450.891219273,380215.400131466,2018-01-19
"FG0003",5154,"4200",6,480250.712122425,485053.21924365,2018-01-19
"FG0003",5154,"4200",1.05,-33723.2818266451,-34060.5146449116,2018-01-20
"FG0003",5154,"4200",1,-39243.0338288099,-39635.464167098,2018-01-22
"FG0003",5154,"4200",1.5,12656.8766227663,12783.4453889939,2018-01-22
"FG0001",5154,"4200",1.5,-2369.11244234443,-2392.80356676787,2018-01-23
"FG0023",5154,"4200",6,483657.129446715,488493.700741182,2018-01-24
"FG0023",5154,"4200",3,172092.786258772,173813.71412136,2018-01-25
"FG0023",5154,"4200",1,-35836.6165045202,-36194.9826695654,2018-01-27
"FG0023",5154,"4200",1.9,57583.2223083228,58159.054531406,2018-01-27
"FG0014",5154,"4200",5,379052.822542652,382843.350768079,2018-01-29
"FG0014",5154,"4200",5,379052.822542652,382843.350768079,2018-01-29
"FG0014",5154,"4200",1.5,15753.4493816495,15910.983875466,2018-01-29
"FG0014",5154,"4200",1.5,15753.4493816495,15910.983875466,2018-01-29
"FG0014",5154,"4200",1,-36146.4610699266,-36507.9256806259,2018-01-29
"FG0023",5154,"4200",4,275233.085247919,277985.416100398,2018-01-29
"FG0014",5154,"4200",3,171453.180736363,173167.712543727,2018-01-29
"FG0023",5154,"4200",1,-36331.2579400241,-36694.5705194244,2018-01-30
"FG0023",5154,"4200",1,-36331.2579400241,-36694.5705194244,2018-01-30
"FG0014",5154,"4200",1,-36311.3415484279,-36674.4549639122,2018-01-30
"FG0014",5154,"4200",3,171288.300257862,173001.18326044,2018-01-30
"FG0003",5154,"4200",0.4,-102841.970198706,-103870.389900693,2018-01-30
"FG0003",5154,"4200",1.05,-35372.0866116583,-35725.8074777749,2018-01-30
"FG0023",5154,"4200",4,275068.204769418,277818.886817112,2018-01-30
